account_id,customer_name,age,city,latitude,longitude,account_age_days,avg_monthly_balance,account_type,kyc_status,is_mule,mule_ring_id,primary_device_id,phone_number,email,pan_number,created_date
IB5941089356,Ryan Swaminathan,67,Jaipur,26.960431311714807,75.79571919909607,3110,492700,CURRENT,FULL_KYC,0,-1,DEV_293ADDCA,05992167339,mishakamdar@example.org,CBHTF1485E,2017-04-30
IB3728973181,Rohan Tella,38,Kochi,9.838626938743653,76.23092824910484,3287,66820,SAVINGS,FULL_KYC,0,-1,DEV_36583DF0,+916920109163,ranbirtiwari@example.net,DJSHA7828I,2017-10-26
IB4395046474,Kiara Brahmbhatt,58,Chandigarh,30.71470455871894,76.74092200879328,545,264184,SAVINGS,FULL_KYC,0,-1,DEV_CC6F8C2A,09667041542,samardoshi@example.net,AWNED0558Y,2021-12-20
IB7388793014,Divit Devi,64,Delhi,28.778752562118292,77.13818608902872,2651,122509,SAVINGS,FULL_KYC,0,-1,DEV_D965F0FB,08785561529,shlokdhawan@example.org,KOOTQ7815J,2023-11-16
IB6915831426,Bhamini Raval,27,Coimbatore,11.0558061375186,76.95204789933716,3633,455359,CURRENT,FULL_KYC,0,-1,DEV_1EB8F4B3,5855231950,kuruvillainaaya@example.org,AZANM7809G,2019-02-26
IB8042260341,Sara Sura,60,Delhi,28.675262921130255,77.10935968793727,3315,143847,CURRENT,FULL_KYC,0,-1,DEV_93E2DD8B,+919848412400,rohan74@example.org,SWYJT0223O,2022-11-11
IB6435902578,Anvi Edwin,53,Chennai,13.042478734778895,80.1829519856631,412,85189,SAVINGS,FULL_KYC,0,-1,DEV_FB00AA60,02841846343,evamani@example.com,VYCCJ2568A,2024-05-13
IB2657579105,Anaya Jain,31,Mumbai,19.166245257457224,72.84111427274347,3478,132484,CURRENT,FULL_KYC,0,-1,DEV_928902EF,0324858346,sahotalagan@example.org,QOHET3238N,2019-03-04
IB1537118750,Nitya Tandon,53,Hyderabad,17.473532251676723,78.58203081695638,3554,121393,SAVINGS,FULL_KYC,0,-1,DEV_9DDCFFCF,4938101238,nroy@example.com,GTFHL0996K,2019-10-15
IB2872211645,Hrishita Sachdeva,37,Jaipur,26.88903770428825,75.71026773928195,3448,281409,CURRENT,FULL_KYC,0,-1,DEV_BF5796CE,8255831254,jayesh89@example.net,BHZFV4135M,2018-02-05
IB3472828483,Riaan Sandal,48,Lucknow,26.75441096666938,81.0166041241041,730,162233,SAVINGS,FULL_KYC,0,-1,DEV_57E02934,3865322185,jhanvi88@example.org,OVBPR9747N,2018-05-10
IB6361343908,Vivaan Kade,63,Bangalore,13.02109821109047,77.60993801242128,1033,435308,SAVINGS,FULL_KYC,0,-1,DEV_54DC2D30,+913614843103,wablemanjari@example.org,EMERH7769I,2024-07-14
IB2749681616,Prerak Gole,35,Coimbatore,10.942668759040698,77.0039428901786,366,184164,SAVINGS,FULL_KYC,0,-1,DEV_0F63DF3C,3079021732,nsalvi@example.net,DOGET1952S,2019-06-10
IB6388090295,Farhan Sharaf,56,Bangalore,12.97220871283769,77.57012165923783,3558,440189,SAVINGS,FULL_KYC,0,-1,DEV_C8573F65,01784012122,parinaaz99@example.com,GLWWN7943F,2017-12-09
IB6006099457,Elakshi Sami,38,Chandigarh,30.780095291885864,76.76911839238501,1438,70310,SAVINGS,FULL_KYC,0,-1,DEV_9A252483,+913992780166,khalsarati@example.org,XIPQV4187U,2020-12-22
IB6536866413,Oorja Apte,22,Pune,18.577539593528538,73.83327817380736,623,251439,CURRENT,FULL_KYC,0,-1,DEV_3A6550B1,+912613554504,hanshshankar@example.com,FLTSX2133Z,2017-09-09
IB4210581718,Sumer Buch,70,Chandigarh,30.733157442997065,76.81003892132445,2800,287192,SAVINGS,FULL_KYC,0,-1,DEV_208A0432,+913021564112,mangalprisha@example.net,NLGMK8885I,2020-06-13
IB7015980557,Eshani Varty,56,Jaipur,26.839092037822155,75.7342997182602,2178,147013,CURRENT,FULL_KYC,0,-1,DEV_27F02C82,1831105577,ukara@example.com,RQIIT8009M,2020-03-08
IB4930488077,Kismat Dasgupta,65,Jaipur,27.00505116281177,75.75916551336121,2898,293123,CURRENT,FULL_KYC,0,-1,DEV_58010B38,05415255615,hazelbehl@example.com,ZAWCS6351B,2018-06-24
IB5682785101,Tarini Sehgal,42,Hyderabad,17.39767043808284,78.58577923761837,3067,30847,SAVINGS,FULL_KYC,0,-1,DEV_617A3DC0,4279033195,csane@example.com,WMKEG8152O,2018-01-06
IB3635809013,Zain Mander,67,Mumbai,19.08982162696052,72.80611628421931,3180,414493,CURRENT,FULL_KYC,0,-1,DEV_465CA37A,6885541652,idara@example.com,KEWYB5669Q,2023-01-06
IB9283911005,Ranbir Shankar,65,Kolkata,22.478897686528057,88.28267770330665,2308,46212,CURRENT,FULL_KYC,0,-1,DEV_F9729B53,07137758499,nirvidutta@example.net,CVMTN8837D,2016-09-27
IB4127585116,Nakul Varty,35,Kochi,9.996504804188023,76.26756349377737,3524,296105,CURRENT,FULL_KYC,0,-1,DEV_09DDC8A5,05046522284,dhanuk99@example.net,NRWGA0780A,2020-02-27
IB7104217220,Hansh Madan,36,Bangalore,12.95215791877488,77.63187132514659,880,57433,SAVINGS,FULL_KYC,0,-1,DEV_B6F4F3F4,7842352023,advik18@example.com,VOKXK7789N,2016-10-12
IB5534675267,Mannat Kaul,52,Kolkata,22.471535666062163,88.2649546399625,3052,346483,SAVINGS,FULL_KYC,0,-1,DEV_EAC83044,+913618065103,riaan86@example.net,CSSBN1613H,2024-07-25
IB5878596419,Devansh Guha,54,Vizag,17.784254950553724,83.17004355040032,557,158782,CURRENT,FULL_KYC,0,-1,DEV_506E64A4,+916584967448,anahideshpande@example.com,MMWEG1638W,2021-12-01
IB7929459291,Kanav Ravi,48,Pune,18.51950068952212,73.7600004692776,3597,233486,SAVINGS,FULL_KYC,0,-1,DEV_67A7D0B8,00470490927,ksamra@example.net,VUSYY2707L,2022-01-25
IB6629594379,Veer Johal,48,Delhi,28.773035675829927,77.09800586068073,2179,183214,SAVINGS,FULL_KYC,0,-1,DEV_4ABB44C5,8226892418,dyaldiya@example.com,VGYTB0463H,2019-12-31
IB9388033897,Ayesha Swaminathan,70,Lucknow,26.813786451466022,80.89414653508706,3565,270510,SAVINGS,FULL_KYC,0,-1,DEV_70404307,08957928282,raghav20@example.com,GCWJC1693Z,2016-04-22
IB1562021516,Shanaya Sridhar,44,Pune,18.471617708502606,73.83088731300217,1926,415663,SAVINGS,FULL_KYC,0,-1,DEV_FE0B9C15,03816565767,datevedika@example.net,HMYDA8598W,2019-03-24
IB3721004965,Ela Tandon,70,Bhopal,23.243746794367595,77.45011968417344,586,61832,CURRENT,FULL_KYC,0,-1,DEV_8B754DBC,07880138102,gsabharwal@example.org,SBQRG3210L,2022-06-18
IB7907338834,Shalv Ghose,35,Kochi,10.01507045813456,76.1618312196356,3130,228082,SAVINGS,FULL_KYC,0,-1,DEV_2E23A423,03468511260,deshmukhromil@example.net,STGNU1088F,2021-05-02
IB1802033838,Purab Dhaliwal,32,Bhopal,23.190431165239385,77.34620879048597,3486,423482,CURRENT,FULL_KYC,0,-1,DEV_00336653,+916350565073,anikarout@example.net,VVIJK7766D,2024-06-18
IB8115232441,Kabir Singh,40,Pune,18.500247219107056,73.90276178168655,2876,40301,CURRENT,FULL_KYC,0,-1,DEV_6FA74F88,05370508853,lakshaybaral@example.com,SVDHP1941D,2019-09-29
IB1445200444,Dhanush Sengupta,32,Chennai,13.03618612126878,80.36669878646718,743,200302,SAVINGS,FULL_KYC,0,-1,DEV_DDE2A025,06623804341,roystuvan@example.com,XBTBV8063V,2016-12-25
IB8041246170,Tara Kothari,24,Jaipur,26.811223857343933,75.86088745024715,2563,12871,SAVINGS,FULL_KYC,0,-1,DEV_3056028D,+913243875146,raghav71@example.org,SBAZD1217F,2023-03-02
IB9512532956,Miraan Bhatti,51,Ahmedabad,23.062193410537443,72.66832739317242,888,107699,SAVINGS,FULL_KYC,0,-1,DEV_4A588002,5032246335,comaranya@example.net,CUXAR0677I,2019-10-27
IB6834132918,Advika Chanda,21,Delhi,28.78619707346248,77.05463942355829,917,381584,CURRENT,FULL_KYC,0,-1,DEV_A7226E69,2094582487,eshanihora@example.com,RETQN4008E,2022-11-26
IB8782433453,Renee Ratta,25,Vizag,17.61945494909651,83.14218154507805,1039,33034,SAVINGS,FULL_KYC,0,-1,DEV_48E8CEFE,6934326283,vidur11@example.net,AKYMB3177I,2022-07-31
IB2079018276,Prerak Bhatnagar,68,Jaipur,26.961944430000333,75.77574436149321,1298,230487,SAVINGS,FULL_KYC,0,-1,DEV_BC75A903,00626953085,alisha63@example.net,QZFHL6895N,2022-10-01
IB5501528110,Tara Kale,56,Coimbatore,10.970070882102405,77.02380019729667,1056,198197,SAVINGS,FULL_KYC,0,-1,DEV_09CF5175,01506404282,hayrerenee@example.net,BCTLU2611J,2023-05-27
IB6045849677,Nayantara Dua,29,Jaipur,26.83468118022643,75.79149841650533,3441,126928,SAVINGS,FULL_KYC,0,-1,DEV_13CA2997,+917919398040,bhagatnayantara@example.org,HOWRC4399D,2018-07-27
IB6382529470,Tanya Bahl,69,Chandigarh,30.825989651903544,76.7236709503042,493,359324,CURRENT,FULL_KYC,0,-1,DEV_F2CA6C39,04620932246,advikachoudhary@example.net,HWEKH1780H,2017-10-18
IB6873055256,Rasha Bakshi,62,Hyderabad,17.373444811312165,78.53795350305086,1171,448290,SAVINGS,FULL_KYC,0,-1,DEV_67395F4C,+912514256125,ghoshkiaan@example.com,GJIWW0611U,2024-10-08
IB1831287016,Pranay Deshpande,66,Mumbai,19.166945097219124,72.82709319229387,2565,327320,CURRENT,FULL_KYC,0,-1,DEV_4F523F92,03895013207,drishya85@example.net,UUGOA7846F,2017-05-05
IB5223195646,Emir Koshy,49,Kochi,9.91767767235811,76.31471073001347,3494,113150,SAVINGS,FULL_KYC,0,-1,DEV_DA72FB82,+916418762927,qghose@example.com,YXNYW5385Z,2024-08-04
IB4187988846,Madhav Keer,52,Kochi,9.86394420747564,76.19832563142123,2638,287536,CURRENT,FULL_KYC,0,-1,DEV_5AFF4D58,9519692764,tbhat@example.com,VWNNE7803J,2021-11-14
IB7333929202,Samarth Vasa,66,Kochi,9.832523117743515,76.26858039716002,3646,448964,SAVINGS,FULL_KYC,0,-1,DEV_CF464BFC,9655425461,ydube@example.com,LDBOS7673K,2024-02-18
IB8662385570,Samarth Sanghvi,36,Lucknow,26.915340313377534,80.90098598350428,3292,338102,SAVINGS,FULL_KYC,0,-1,DEV_8AA0E0B2,+910009937691,neysalad@example.com,TGJAI0836D,2021-03-18
IB5204175373,Prerak Wagle,41,Chennai,13.123837321617184,80.27060826365611,958,144861,SAVINGS,FULL_KYC,0,-1,DEV_F0299F1F,+913214741082,adira77@example.com,HUAUQ1479M,2024-08-28
IB4641146413,Diya Rana,40,Kolkata,22.472363060468084,88.43156769472485,3232,418054,SAVINGS,FULL_KYC,0,-1,DEV_6DD1FA37,04348709830,romilbalasubramanian@example.com,EESTL2951E,2020-04-23
IB9886818084,Ishita Madan,46,Jaipur,26.898108318260565,75.78103129638225,2471,479482,SAVINGS,FULL_KYC,0,-1,DEV_4DC10E25,6930322227,atwalsaksham@example.org,OBWRG6583V,2024-04-08
IB7120262465,Ishita Bakshi,32,Bhopal,23.21577082820848,77.36087866025684,3109,193462,SAVINGS,FULL_KYC,0,-1,DEV_805CBF3D,+910799471702,kavyadixit@example.net,FSKNV6700Q,2023-01-23
IB2836087710,Mishti Dasgupta,55,Hyderabad,17.3220532030157,78.4970160431847,1846,365937,SAVINGS,FULL_KYC,0,-1,DEV_2FD9F7F5,00925447799,suhanabadami@example.com,WHANV7015P,2016-04-05
IB6228876555,Indrans Wali,66,Ahmedabad,23.07685564361881,72.49143062653476,2993,364787,SAVINGS,FULL_KYC,0,-1,DEV_3CCB0083,+917227875875,nchowdhury@example.com,MJPDB7643S,2021-03-02
IB1529710537,Ayesha Ahluwalia,55,Bangalore,12.961298665047206,77.5904678450711,3072,138932,CURRENT,FULL_KYC,0,-1,DEV_BCAF8372,03475415239,bhattiheer@example.com,UOMHS8016O,2024-07-11
IB7782954756,Diya Sen,58,Vizag,17.69553875791206,83.27528224282712,3495,367073,SAVINGS,FULL_KYC,0,-1,DEV_8FE1E8FD,+919065983801,msandhu@example.com,ODGKZ9255Q,2019-07-13
IB6645743447,Aarna Garde,58,Hyderabad,17.420615514118737,78.55750208806893,793,148781,CURRENT,FULL_KYC,0,-1,DEV_403B81C5,5177806080,gokul52@example.net,BXAOO0215A,2020-12-23
IB5885655423,Kashvi Sachdeva,45,Kochi,9.876510238999767,76.32204476518861,3350,318638,CURRENT,FULL_KYC,0,-1,DEV_8B2C8088,09164552108,ohanda@example.com,EAYWD3229X,2022-09-21
IB2085051459,Zain Shukla,38,Coimbatore,10.92644023434007,76.90074701790756,2645,345104,SAVINGS,FULL_KYC,0,-1,DEV_DC031609,8977768266,arhaanbose@example.org,JJFRY7864W,2022-03-06
IB2930718638,Zain Rao,54,Lucknow,26.797093165275854,80.96360263495498,787,84140,SAVINGS,FULL_KYC,0,-1,DEV_F2D89767,+910954403661,anikakhatri@example.org,HXEFA1337M,2022-09-22
IB3147351265,Mahika Bumb,46,Kochi,10.013990123595166,76.1914232721086,2685,115147,SAVINGS,FULL_KYC,0,-1,DEV_22B66AC1,2116708969,kimaya82@example.net,IKXUQ2160V,2019-01-21
IB4969210194,Raghav Randhawa,66,Jaipur,26.925614812906154,75.86482460709227,1052,81391,SAVINGS,FULL_KYC,0,-1,DEV_226764A6,3146698176,kundaaayush@example.net,VTVRZ6739X,2017-12-24
IB4505613864,Renee Chander,21,Chennai,13.017022854730516,80.20514582945252,373,13534,SAVINGS,FULL_KYC,0,-1,DEV_5AF05624,+912339582992,shalvdas@example.net,NJTEA0247G,2022-06-11
IB7537032807,Eshani Som,50,Coimbatore,10.986794104247394,76.88292286611394,487,271298,CURRENT,FULL_KYC,0,-1,DEV_8EF84812,04367921055,cheemaaarav@example.com,TAIJD6398L,2023-04-29
IB2658861672,Rohan Iyengar,21,Coimbatore,11.009548205261844,77.02356597288768,1140,200387,CURRENT,FULL_KYC,0,-1,DEV_0387D0DE,0267032667,canand@example.com,EJGST5138Y,2023-05-03
IB5694143595,Rati Kata,24,Vizag,17.773453835136454,83.16704636022112,2630,156709,SAVINGS,FULL_KYC,0,-1,DEV_AE5345D3,+912620116793,khoslamyra@example.org,LDLUI9525Z,2023-01-09
IB5051895109,Reyansh Bahri,58,Kochi,9.932066950135107,76.1694729360732,2341,149894,CURRENT,FULL_KYC,0,-1,DEV_1B80DDCC,1761480005,seherdate@example.com,YERLL7572T,2017-05-26
IB3755283933,Saksham Biswas,33,Vizag,17.652972367270785,83.2017336080467,2776,170880,SAVINGS,FULL_KYC,0,-1,DEV_CF4541C2,07858575055,parinaaz66@example.net,VMZDI9930Y,2023-05-09
IB1015676279,Zoya Rao,67,Chennai,13.134618936769046,80.17338033952868,3443,216957,SAVINGS,FULL_KYC,0,-1,DEV_BABB35AD,06338095802,katabadal@example.org,UJORY8470J,2021-09-25
IB8797858241,Ritvik Krishna,42,Chennai,13.170499375376394,80.287665258615,2157,442303,SAVINGS,FULL_KYC,0,-1,DEV_BC431CCB,1000595134,nirvaanbhatt@example.net,NNVUI3605S,2020-09-30
IB3959368248,Arhaan Ramakrishnan,48,Kolkata,22.556570167500443,88.43937735716766,1962,226292,SAVINGS,FULL_KYC,0,-1,DEV_2207DBE2,09587964579,jbalasubramanian@example.org,SKOPP3860F,2024-03-02
IB1317079191,Kartik Choudhary,62,Mumbai,19.04859747546336,72.8441936911629,719,376698,SAVINGS,FULL_KYC,0,-1,DEV_EB19BC9F,06270985136,tanyagarg@example.org,AEVJK2365A,2023-11-21
IB2212007738,Stuvan Gade,49,Coimbatore,11.008330768829481,76.88011431664053,2880,433838,SAVINGS,FULL_KYC,0,-1,DEV_F8E8C10C,06191010443,sara52@example.com,YXILE6721Q,2021-11-25
IB7951893153,Romil Andra,23,Vizag,17.694558549247944,83.12300887877835,3531,299491,SAVINGS,FULL_KYC,0,-1,DEV_8D8F863C,00796249654,davenirvaan@example.com,FMSBL8416H,2019-01-31
IB6163848174,Arhaan Krishnamurthy,56,Pune,18.448165342476845,73.85685916651131,2689,301013,CURRENT,FULL_KYC,0,-1,DEV_302834BB,+918387853284,chokshigatik@example.com,RJTHV7438J,2018-09-30
IB9656191456,Riaan Sibal,35,Delhi,28.707987122883573,77.1116060131124,2495,475656,SAVINGS,FULL_KYC,0,-1,DEV_7B6F1ECF,05554656150,pbains@example.com,EGGCE1818P,2017-10-17
IB8047348633,Dharmajan Rana,60,Ahmedabad,22.934529569989568,72.47612697507589,2787,229790,SAVINGS,FULL_KYC,0,-1,DEV_68F0C1F7,1693979690,sundarambadal@example.net,ZQWOV1356M,2019-11-29
IB9922942160,Sana Lala,50,Kolkata,22.649358436729095,88.26467472626747,2800,129123,SAVINGS,FULL_KYC,0,-1,DEV_11E56B15,08801344680,ivana02@example.com,LVSMY8596D,2017-03-14
IB5051305301,Neelofar Krishnan,29,Chennai,13.066322590531676,80.31030843937992,1833,243316,SAVINGS,FULL_KYC,0,-1,DEV_9E396975,7266911644,ladamani@example.org,PLTRC7739G,2024-09-27
IB5358071269,Dishani Cheema,26,Pune,18.530659204207033,73.75116887205995,2706,198223,SAVINGS,FULL_KYC,0,-1,DEV_DD49110D,06306966878,rbobal@example.net,DRXHT1575J,2025-02-06
IB8662071692,Ivana Dhaliwal,44,Mumbai,19.037122880385066,72.83287091668177,847,246471,CURRENT,FULL_KYC,0,-1,DEV_9C4A1165,7811306983,riya19@example.org,BGKUO0837O,2019-07-27
IB9977393631,Mohanlal Dash,68,Ahmedabad,22.947593948674616,72.52935957191153,2831,101929,SAVINGS,FULL_KYC,0,-1,DEV_59513BD6,+910115098756,adirajayaraman@example.net,CHCGC1076H,2016-06-10
IB5916249024,Ela Raval,26,Mumbai,19.091710334290223,72.88844412446441,929,233454,SAVINGS,FULL_KYC,0,-1,DEV_4AFF1D81,1688523091,akarshbobal@example.net,DGKIJ2894B,2023-10-18
IB1698871873,Arhaan Chatterjee,59,Delhi,28.788605026122223,77.06685348527465,2771,44032,CURRENT,FULL_KYC,0,-1,DEV_E2DA4776,07709135675,fgoda@example.com,VTEZG5449R,2023-01-19
IB8436354844,Raunak Tiwari,38,Chennai,13.163249566155509,80.19104715827599,2632,186724,SAVINGS,FULL_KYC,0,-1,DEV_F7601CFE,+918911674853,shroffkaira@example.net,TQBGP6254J,2023-01-01
IB4586333464,Himmat Basu,41,Kolkata,22.55702353206203,88.36115952212575,376,447982,SAVINGS,FULL_KYC,0,-1,DEV_43C87C14,09220210774,emirbhat@example.com,AQDHT3104A,2023-01-21
IB6871945596,Kiaan Swamy,21,Delhi,28.74206132378358,77.00361236324622,3372,31099,SAVINGS,FULL_KYC,0,-1,DEV_048BD6A6,0426923545,jhanviloke@example.org,BIBKA8054D,2018-09-05
IB2714973730,Vaibhav Kaul,66,Kochi,10.009695284876482,76.24200174909102,581,245835,SAVINGS,FULL_KYC,0,-1,DEV_246C222C,+913520516165,khareindrans@example.org,OFSPI4649N,2019-06-03
IB4553144010,Inaaya  Ranganathan,38,Bangalore,13.03952366361695,77.58400054066163,1092,268768,SAVINGS,FULL_KYC,0,-1,DEV_85E94EA0,+918933891597,divyansh81@example.org,ERTOO5355V,2023-08-22
IB8677457907,Amira Kata,21,Chandigarh,30.64168215288067,76.76709496277596,3035,483367,SAVINGS,FULL_KYC,0,-1,DEV_C8533AF9,+918501905621,dishani16@example.net,NHVVP1722K,2019-05-03
IB8253543947,Anay Loke,66,Delhi,28.690524793029383,77.01801789274252,2084,43004,CURRENT,FULL_KYC,0,-1,DEV_88C46C83,+916754071171,sarmaprisha@example.net,KBAMY1559M,2018-10-02
IB8612524573,Nayantara Badami,21,Chandigarh,30.72629406491803,76.6817834907566,1804,499388,SAVINGS,FULL_KYC,0,-1,DEV_79BA5AA6,5990774774,duttishaan@example.com,XZXBH0453T,2019-04-09
IB9594339914,Nishith Bhatt,32,Mumbai,19.13876810113165,72.9471817159761,812,432966,SAVINGS,FULL_KYC,0,-1,DEV_DDBB7E3C,6755716444,anay58@example.com,THQSQ3719W,2021-12-09
IB6093529607,Ojas Sangha,26,Kolkata,22.619506306469606,88.26872391871194,1850,124229,CURRENT,FULL_KYC,0,-1,DEV_45474920,+911293027237,shalvbera@example.com,WDQOJ4088B,2017-04-13
IB1584821121,Ranbir Saraf,23,Chennai,12.986565608773194,80.18417603464374,2127,316242,SAVINGS,FULL_KYC,0,-1,DEV_AED85C68,06443183452,kabir40@example.com,KLLDZ4013R,2020-06-23
IB1063161101,Parinaaz Chokshi,51,Kochi,9.881285137096123,76.3001322123855,3042,50415,SAVINGS,FULL_KYC,0,-1,DEV_CE376D5E,04506515410,gilldivij@example.net,ZUYFR7978N,2019-02-07
IB8350306139,Akarsh Sandal,65,Jaipur,26.86860711369962,75.84214563346782,941,423092,CURRENT,FULL_KYC,0,-1,DEV_81EDFEC9,03472685274,suhanarajan@example.net,TZICS5423I,2022-01-24
IB3461378531,Emir Dasgupta,47,Pune,18.488922755318143,73.86903558709784,1507,252577,SAVINGS,FULL_KYC,0,-1,DEV_7558BE35,07230516697,yakshit78@example.net,USKUJ0848Y,2021-06-25
IB4975831753,Amira Ahuja,51,Pune,18.4604369172525,73.8121709254547,2570,48328,SAVINGS,FULL_KYC,0,-1,DEV_CAB3F1CB,+913780420438,msoni@example.net,VKHFX4921B,2018-03-31
IB4321925889,Siya Sabharwal,23,Chandigarh,30.681563385624127,76.67908078723211,1805,411157,CURRENT,FULL_KYC,0,-1,DEV_7B750785,3512880922,vartykimaya@example.com,AAQQC9719E,2020-09-03
IB3940344797,Ivan Vasa,25,Bangalore,12.963654413360956,77.54935398372015,3574,419537,SAVINGS,FULL_KYC,0,-1,DEV_D8C1252F,2247078028,trisha38@example.net,WFIYM1329Y,2021-06-16
IB4538436244,Renee Rao,42,Ahmedabad,23.094271422502988,72.50027678641777,2535,36706,CURRENT,FULL_KYC,0,-1,DEV_2F29C168,04095594218,vihaandoctor@example.org,KIWNJ2979A,2022-07-30
IB7638602206,Nirvi Rajan,23,Bhopal,23.30906638328622,77.3995609307196,2774,292285,SAVINGS,FULL_KYC,0,-1,DEV_8D833E5B,+916123499354,jivikaluthra@example.com,IDUKB1159S,2024-06-30
IB9574712694,Misha Sodhi,40,Coimbatore,11.086189787897382,76.96067596464638,2606,164194,SAVINGS,FULL_KYC,0,-1,DEV_EAD74B11,00334674291,vedika05@example.org,MOZGY9629T,2018-02-17
IB4436841151,Kanav Bhakta,45,Kolkata,22.654227468045647,88.4195587252196,2948,450545,SAVINGS,FULL_KYC,0,-1,DEV_3EF5944B,+917969130341,omaster@example.com,QKBWV6622P,2017-03-14
IB4929914423,Tanya Badami,55,Pune,18.42948656846709,73.81679849930565,2189,432978,CURRENT,FULL_KYC,0,-1,DEV_E9C602F1,1189709973,rajanrasha@example.org,KHRLW6491K,2022-08-02
IB5510235152,Faiyaz Iyengar,44,Chandigarh,30.71979712817054,76.7371127086169,692,195957,CURRENT,FULL_KYC,0,-1,DEV_17AE43CA,9794897173,kalaanvi@example.com,XKVZZ0820Z,2016-12-12
IB4541853179,Urvi Mahal,59,Delhi,28.6068028607083,77.18738346745566,3501,175158,SAVINGS,FULL_KYC,0,-1,DEV_CB1887ED,03357366467,krishkibe@example.net,SFPQK3235U,2020-02-12
IB8300745056,Myra Dar,67,Chennai,12.985511268475774,80.36802256912006,781,471345,SAVINGS,FULL_KYC,0,-1,DEV_30994E44,+919324085613,bathranbir@example.net,ECPXW1936O,2019-03-10
IB5084694271,Jivin Rastogi,27,Mumbai,19.06253994342522,72.87150207719417,1953,54678,SAVINGS,FULL_KYC,0,-1,DEV_FF1B64C1,5687940730,bhallaarnav@example.com,WETDY8040S,2017-06-25
IB9342671082,Hazel Vaidya,64,Delhi,28.677813017448756,77.13734752342506,1090,93180,SAVINGS,FULL_KYC,0,-1,DEV_2CB42F2B,03904937766,emirramaswamy@example.com,SSYJI3757Q,2024-09-23
IB6299164332,Dhanush Bajwa,38,Pune,18.55972651949599,73.76663156551508,1090,5340,SAVINGS,FULL_KYC,0,-1,DEV_3BC91A4C,+911870450811,chandranzoya@example.net,OMYZK5830V,2018-06-30
IB1580822022,Ela Ramaswamy,49,Kochi,10.010223383476953,76.31698671459242,2682,192351,SAVINGS,FULL_KYC,0,-1,DEV_328629C6,1338214907,comarhazel@example.com,CAIIO2587S,2023-11-01
IB4946958383,Sara Dhawan,26,Chennai,13.043901508019855,80.23745211961061,3311,492850,SAVINGS,FULL_KYC,0,-1,DEV_F19B12B7,+911111689911,adasgupta@example.org,QJYMM6035L,2024-03-11
IB9068129529,Dhruv Ganguly,62,Chandigarh,30.767277076671114,76.78764010974709,2167,337249,SAVINGS,FULL_KYC,0,-1,DEV_FA23B8C8,+916050453857,jayesh91@example.org,VWSFP3704B,2020-08-01
IB7176427924,Riya Kade,23,Chennai,13.17117232834511,80.26846253857,3498,237229,SAVINGS,FULL_KYC,0,-1,DEV_C4B6D6C7,+911672631400,vedikakala@example.org,KNWSS8531Q,2018-08-29
IB5849598465,Keya Karan,59,Bhopal,23.270148906781554,77.49615006559172,3266,394631,SAVINGS,FULL_KYC,0,-1,DEV_AB715D1D,+915616600460,anvigrover@example.com,CQTIW5304G,2021-05-02
IB1282449336,Myra Amble,21,Kochi,10.026513434339568,76.2175691252312,3140,331128,SAVINGS,FULL_KYC,0,-1,DEV_9EBA5EA8,+914845696655,sampathpari@example.net,BPZCO2824K,2020-07-26
IB1052419297,Oorja Ahuja,65,Hyderabad,17.459452482728626,78.4137034976527,1501,187562,SAVINGS,FULL_KYC,0,-1,DEV_C1107935,3845772111,arhaan30@example.net,ZWQZG4138H,2023-07-23
IB4772213435,Ivana Mand,48,Chennai,12.989121426204566,80.29231493249345,3479,154008,SAVINGS,FULL_KYC,0,-1,DEV_1C306E60,03044693056,yyohannan@example.net,YSION8049P,2017-03-28
IB7626108349,Anaya Thaker,61,Mumbai,19.0926861848084,72.78875905089888,1271,347853,SAVINGS,FULL_KYC,0,-1,DEV_9C582247,08487156888,gokhalebiju@example.org,EDKFR2913S,2019-01-15
IB4830710918,Seher Mann,55,Chandigarh,30.701834834435743,76.8219930388779,1362,481736,SAVINGS,FULL_KYC,0,-1,DEV_91B4E41B,+915041912868,zainade@example.com,ACZQT0118K,2024-03-11
IB7730566825,Anay Varma,30,Kochi,9.839140921177485,76.2375844694237,501,36103,CURRENT,FULL_KYC,0,-1,DEV_626F1706,8786787453,rhea08@example.org,FIYZG1698T,2023-05-25
IB3480811934,Samar Gour,62,Ahmedabad,22.923844316896474,72.58423859213065,2607,35822,SAVINGS,FULL_KYC,0,-1,DEV_8B90FA0A,9401327059,jainneysa@example.net,PDAXV1230W,2016-07-08
IB7181455756,Alisha Venkataraman,37,Jaipur,26.81881776627644,75.81909036948598,1354,256124,SAVINGS,FULL_KYC,0,-1,DEV_7E19A710,08297980408,bhargavaryan@example.com,ZMQXA4749Z,2023-09-04
IB3921514427,Shayak Sule,66,Coimbatore,11.077952688867475,76.9035607920024,1158,303988,SAVINGS,FULL_KYC,0,-1,DEV_7E44BDBD,02721000603,alia63@example.net,QZEZM3339X,2022-08-12
IB1966489211,Aniruddh Kota,21,Hyderabad,17.358526101247634,78.48169525411274,3472,449630,SAVINGS,FULL_KYC,0,-1,DEV_44141E00,7771693350,balanalia@example.com,QMYPQ7408N,2020-07-01
